"gene","stat","pvalue","padj","dispersion"
"gene_0",0.248247585267052,0.618311718365697,0.788662906078695,0.0625515052193899
"gene_1",0.179686125833769,0.671643117876858,0.812471537392333,0.244231861879385
"gene_2",4.41201181082613,0.0356867306007818,0.110144230249327,0.072505795801677
"gene_3",35.5263560976131,2.51622804258776e-09,1.89426579712936e-08,0.344990615671685
"gene_4",0.0056958624512049,0.939840019855245,0.970909111420708,0.0982671174765754
"gene_5",56.5610492251282,5.44803927564713e-14,6.05337697294126e-13,0.0645502638089417
"gene_6",34.9728953686958,3.34326971883807e-09,2.45828655796917e-08,0.490563980806689
"gene_7",0.214464163280638,0.643290714124048,0.796151873915901,0.0487635470139828
"gene_8",0.0304584899191696,0.861453978579173,0.926117344757464,0.140955870793664
"gene_9",1.47052800063341,0.225262405577457,0.421839710819207,0.0874577959249583
"gene_10",1.50567107478295,0.219800832097199,0.41471855112679,0.252681217716307
"gene_11",40.4356492535129,2.031994700881e-10,1.72202940752628e-09,0.0833923038390826
"gene_12",0.890142657335446,0.345438652053802,0.575730060165587,0.0462198308653948
"gene_13",237.134655213097,1.65765415539687e-53,6.37559290537258e-52,0.0569758511197616
"gene_14",0.0837824109535177,0.772235572092629,0.867680418081606,0.0506726817722923
"gene_15",1.62168928797865,0.202856401287457,0.397757649583249,0.0905199868929336
"gene_16",0.224199895692237,0.635858274234439,0.790477692678104,0.254697173679907
"gene_17",1.57205088469414,0.209909425359084,0.400590506410466,0.0602643282699533
"gene_18",1.38974894258243,0.238447501783606,0.43354091233383,0.277769350259937
"gene_19",0.308655094022981,0.578506648282993,0.763201382959093,0.920231432259281
"gene_20",0.0297137369563529,0.863141365313956,0.926117344757464,0.0568415749485453
"gene_21",0.0499302744926524,0.823184645739599,0.90063965617024,0.297982361782125
"gene_22",2.1597223427801,0.141670287834815,0.308635670249462,1.35719361924898
"gene_23",0.283787690375448,0.594229309063511,0.773338362569307,0.0677022797649576
"gene_24",0.0530881075043794,0.81777430513325,0.898653082564011,0.0959196620217111
"gene_25",0.532706577292458,0.465471175704912,0.691214675544923,0.169247881212942
"gene_26",6.44782240450542,0.0111088418045771,0.0393930560445996,0.0921403867603287
"gene_27",0.00626208695695141,0.93692655784431,0.970909111420708,0.111194978044868
"gene_28",1.54787562101529,0.213449330940479,0.405797207111178,0.0680031997192727
"gene_29",260.406222964099,1.39948902539002e-58,7.77493902994454e-57,0.045979057599361
"gene_30",0.790814531109618,0.373853942788558,0.601051354965527,1.32072290006969
"gene_31",9.63505677449581,0.00190898304680626,0.00788835969754654,0.108185020186077
"gene_32",19.3761967353304,1.07336625444748e-05,5.7093949704653e-05,0.0336513039754982
"gene_33",53.8189572960199,2.19841253473315e-13,2.38957884210125e-12,0.0671962948897546
"gene_34",1.44754845173151,0.228921731857167,0.42537656625791,1.6251589983985
"gene_35",2.58607701626551,0.107807055938932,0.265417607073442,0.136599817911988
"gene_36",4.77649534714033,0.0288507800847275,0.0936713639114528,0.06572776502665
"gene_37",0.00322850206509884,0.954688654424497,0.975569338488276,0.0380534892882126
"gene_38",0.509037765919857,0.475555696774907,0.691214675544923,0.936560691016663
"gene_39",5.89338854925779,0.0151978293006229,0.0524063079331825,1.85460076989006
"gene_40",75.3869283332456,3.86943249687326e-18,5.52776070981894e-17,0.0445833389438304
"gene_41",0.724060761885596,0.394815127387558,0.626690678392949,0.0825523340836728
"gene_42",0.108019142604064,0.742410682436199,0.851813941756145,0.0750025800272708
"gene_43",0.502099150295237,0.478579223071177,0.693593076914749,0.0802593167752181
"gene_44",51.6424935513135,6.65847302455599e-13,6.65847302455599e-12,0.0597069922770005
"gene_45",52.8086311724739,3.67681931389095e-13,3.75185644274587e-12,0.0848158626656695
"gene_46",138.470486641814,5.75036830638124e-32,1.25008006660462e-30,0.0858993168527424
"gene_47",1.45982770793387,0.226957536205556,0.42342823918947,0.384667657544762
"gene_48",10.3029636171144,0.0013281673554725,0.00592931855121651,0.0500717694867326
"gene_49",0.127324011703081,0.721222891667972,0.842550107088753,0.609126608783308
"gene_50",35.8046218059058,2.18129820248838e-09,1.67792169422183e-08,0.0681072066238033
"gene_51",0.174576120371796,0.676076479987109,0.812471537392333,0.171240504522371
"gene_52",0.276744799191761,0.598842771635975,0.773338362569307,0.0482035832177384
"gene_53",1.2770915751488,0.258440508843571,0.461500908649234,0.0350418912286123
"gene_54",1.36563756636485,0.242562826564709,0.439425410443313,0.176075144408676
"gene_55",0.201107454173325,0.653828422005875,0.801260321085631,0.0443490412158513
"gene_56",2.38120322282458,0.122802929376327,0.28037198487746,0.0587846151431885
"gene_57",252.269347298071,8.31209049234476e-57,3.46337103847698e-55,0.0509740688419905
"gene_58",3.07391869515158,0.0795574827190916,0.212720542029657,0.0817134790124537
"gene_59",0.59564593945197,0.440244136250648,0.677298671154843,0.265843051346377
"gene_60",2.43110631931489,0.118948923440339,0.276625403349626,0.258791114396816
"gene_61",3.15428959224232,0.0757276463169387,0.205781647600377,0.0511710519871449
"gene_62",11.9014155024997,0.000560913030291561,0.00262108892659608,1.05576949005221
"gene_63",0.00056072939025853,0.981108078338613,0.985048271424311,0.0569908946379049
"gene_64",2.54302892929411,0.110782085109159,0.26630308920471,0.0838710605688099
"gene_65",113.245963662507,1.90601519518986e-26,3.52965776887011e-25,0.134727774736263
"gene_66",2.39110178686195,0.122027597249692,0.28032762986274,0.0605732360955437
"gene_67",27.4895781718891,1.57943318012931e-07,9.59995800907069e-07,0.0521428458971028
"gene_68",0.0011993421917964,0.972373567078413,0.983189775857513,0.0634801588153415
"gene_69",18.6354888156289,1.5824715500028e-05,8.3287976315937e-05,1.24310310697986
"gene_70",0.591198968113645,0.441955859357048,0.677846410056821,0.0738901495974665
"gene_71",1.62232859607758,0.202767403565631,0.397757649583249,0.0696549352424683
"gene_72",5.68490965901805,0.0171114204845845,0.0586007550841936,0.0441709850499761
"gene_73",50.0455477139406,1.50218250494331e-12,1.44440625475319e-11,0.262818970336084
"gene_74",0.0047768285419636,0.944898396193604,0.97412205793155,1.31953603705707
"gene_75",0.0010851709487838,0.973720893241459,0.983189775857513,0.110321358016365
"gene_76",1.12012654272709,0.289891207655468,0.505036947134961,0.157091644065874
"gene_77",0.342488761165185,0.558396172484777,0.754589422276725,0.166016872817403
"gene_78",0.00908823529960046,0.924050938293234,0.96633487620719,0.398770229749782
"gene_79",2.59679260295627,0.107080223822309,0.26505005896611,0.111021097155757
"gene_80",1.91343047584735,0.166582693265348,0.34739705555382,0.0938147429335805
"gene_81",1.43037255685374,0.231703646639256,0.427497503024457,0.0583062436290963
"gene_82",0.0286201707418741,0.865659016425372,0.926829782040013,0.0479176644972549
"gene_83",0.0152324781503239,0.901774578981905,0.948813409634419,0.212790610605057
"gene_84",4.18412291093989,0.0408043214600965,0.122113193477635,0.0933887376162869
"gene_85",28.5154221412818,9.29551199775513e-08,5.88323544161717e-07,0.075447344098512
"gene_86",0.0542008274541672,0.815908394769424,0.898577527279101,0.0445338865782065
"gene_87",3.1875624639635,0.0742005757049497,0.202733813401502,0.0860931623125272
"gene_88",0.119558315648902,0.729514026334751,0.844821818930318,1.14903111414698
"gene_89",2.99486575259829,0.0835288354819725,0.216395946844488,0.0634250282570672
"gene_90",8.66361204701531,0.00324627168479606,0.0127805971842365,0.117275470843442
"gene_91",0.174028269414521,0.67655629294563,0.812471537392333,0.0599109885956005
"gene_92",6.5308902267497,0.0106016884285985,0.0378631729592805,0.0661671027887939
"gene_93",46.0187716882498,1.17125322025526e-11,1.02741510548707e-10,0.200837284903065
"gene_94",62.4223521456267,2.77159599198987e-15,3.64683683156562e-14,0.148153484942429
"gene_95",0.882667119068003,0.347472216200428,0.575730060165587,0.102683350554856
"gene_96",0.515266787765881,0.472867749282869,0.691214675544923,0.0729015998435579
"gene_97",1.95411810817245,0.162143775652958,0.342075476061092,0.109123956067449
"gene_98",10.5603861714142,0.00115537055922129,0.00520437188838418,0.0422668351108354
"gene_99",0.189720713528231,0.663149166903578,0.806750811318221,0.0800093372575461
"gene_100",3.11221485926944,0.0777072226260812,0.209914831626442,0.115929488436565
"gene_101",9.73025475066109,0.00181259363514432,0.00759238466293748,0.223390214438411
"gene_102",1.98048641120823,0.159339173745618,0.339019518607697,0.0435579426404264
