"gene","baseMean","pvalue","padj_filt"
"gene_0",168.650601818379,0.0325501845147869,0.102520266188305
"gene_1",104.375673178256,0.238691688982906,0.427092901377877
"gene_2",429.355916887859,0.177639063128802,0.35421547981815
"gene_3",1996.06317567103,1.1744091712185e-05,0.000126963153645243
"gene_4",79.782524459013,0.116262771866634,0.268246548874816
"gene_5",180.057441845725,0.196311542220878,0.377522196578611
"gene_6",690.183340185241,0.574789875110073,0.733150350905705
"gene_7",112.518542912167,0.28578240015545,0.482740540803125
"gene_8",6.16742818986539,0.511478135178204,0.682425797435896
"gene_9",129.864121319171,3.98215744077852e-05,0.000390407592233189
"gene_10",1436.63870548772,1.00322718251351e-08,1.82404942275184e-07
"gene_11",199.269285551719,0.00945453032159248,0.0372225603212302
"gene_12",407.414563652592,0.879086164500438,0.944238629968247
"gene_13",513.470229022603,0.42884841409816,0.615984130842831
"gene_14",18.7372835778735,0.269081506151242,0.461150824595101
"gene_15",930.338229831255,0.0218848048039142,0.0744117361496741
"gene_16",19.65983271535,0.144103347875429,0.309262786851583
"gene_17",11.5780107539866,0.851352415564314,0.930957253548044
"gene_18",1183.94911078108,0.000460415115588833,0.00312145841077175
"gene_19",65.1077883766927,0.581502787088985,0.738416237573314
"gene_20",271.742135900268,0.994021939354259,0.99836215457676
"gene_21",978.889128809236,0.0617285920388108,0.166834032537326
"gene_22",146.494654472513,0.000915023104222087,0.00548558891281551
"gene_23",5.40815384529007,0.26630208606974,0.458973576215727
"gene_24",54.9062138219912,0.714643071845505,0.840235312035385
"gene_25",697.758476221578,0.861468744782145,0.935602402260948
"gene_26",471.065753270245,0.0521799312085494,0.144743221105546
"gene_27",77.5408938963429,0.00655573676028454,0.0274298609216926
"gene_28",149.463648669047,0.510509750620295,0.681588452096522
"gene_29",139.070312492458,0.231986639708417,0.419126720340409
"gene_30",790.20525406419,5.17663404094106e-07,7.50236817527691e-06
"gene_31",110.512684592135,0.0471391732284727,0.133728151002759
"gene_32",171.344979522985,0.415801556707942,0.608217902641176
"gene_33",481.207146577979,0.000200954513529631,0.001534336759236
"gene_34",21.9759510094657,0.292286575003711,0.489592252937539
"gene_35",66.2174482780794,0.169146498160359,0.343424803532207
"gene_36",14.9046311677095,0.727396392062702,0.848058978838676
"gene_37",89.5913091751171,0.422554131082871,0.613286111876446
"gene_38",23.0754031242731,0.143147857870236,0.308176227923005
"gene_39",2.54934310227263,3.43386489356834e-05,0.000343386489356834
"gene_40",1412.38786043183,0.462197813275877,0.641051058635058
"gene_41",1418.03344004775,1.60646401496637e-06,2.09995296074035e-05
"gene_42",54.7900875450992,0.176108732959696,0.352217465919392
