"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29","sample_30","sample_31","sample_32","sample_33","sample_34","sample_35","sample_36","sample_37","sample_38","sample_39","sample_40","sample_41","sample_42","sample_43","sample_44","sample_45","sample_46","sample_47","sample_48","sample_49","sample_50","sample_51","sample_52","sample_53","sample_54","sample_55","sample_56","sample_57","sample_58","sample_59"
"gene_0",1544.09213751389,1777.07661446247,1739.59302474295,1493.10255668534,2465.97351490058,1623.18031929017,1938.00550440328,1890.24073852905,1799.77266653055,2294.32235020181,1367.93536828739,1665.56690569025,1254.0202939137,1713.18959158025,1551.69384322657,1402.50619834778,1588.47365004603,1112.24152232782,2127.79679500962,2161.44729919774,1959.45395465677,1212.21150103964,1881.7706116873,1427.03117652759,1902.39927638675,1990.5835277553,1788.96347833972,2654.00857697897,1844.99538297449,1518.37630026032,2337.10778124148,2459.98509975757,1386.35743480524,1727.82986370964,1523.78596031106,2182.38256198026,1299.15578636686,1220.79166468196,2006.77929595971,1511.52923656888,1707.45688257794,2154.97773719278,2306.90649965607,1375.66087538217,1679.4983708955,1285.44306250131,1575.32919991998,1934.92128354614,2304.40607134467,1683.42899158144,2229.33362304308,1930.02123097319,2054.72884725303,1298.5057525671,1297.68955997476,1732.55556850347,1952.95680624014,1228.27539500227,2203.48739339174,1826.90830660445
"gene_1",64.6029377298855,58.7601611681322,47.3862445040781,66.7893724373223,68.6771758450462,47.9162541047567,56.1085550365089,38.0849380772429,82.4181262169144,43.8402904807773,53.0262417297487,73.9582886751963,48.1271692974813,46.7677907305935,43.8841457029671,46.6220864920774,66.2518183056437,41.6759256852467,41.2783758466912,60.1109475688247,71.6424949061704,50.3686167450569,60.3095779080253,76.4854472101639,67.2947889051704,77.0618464480029,35.4910650836857,55.4752971156137,56.4566613037631,67.5543986481249,50.8031442836641,54.4005367640276,32.0247788104778,39.789670506178,51.451833471275,50.8078891984214,24.5382486399224,35.9349204990357,84.4748916685551,34.1148803761239,38.6353285752193,71.706449490194,37.8762514970514,54.2677417281414,44.3299180051863,85.0432058131738,49.7566801786705,38.7902947503185,80.6909919330332,68.8954994053105,51.5133477342275,76.5348533437542,55.8074806514135,71.3504901902517,63.5881646420197,60.6245693511883,83.8498297428891,22.7010024063448,47.6159643014177,71.8297067221262
"gene_2",7.82832139544155,10.2311439443206,11.1210602976088,7.30120770736997,15.5771977442797,9.93577409879384,11.9881285890474,14.2226803993894,8.6899686903678,17.7646048073504,7.22728024531515,8.17696964800026,6.66129455400531,10.9395079957818,9.72072999558426,8.05145979865731,8.06698001516621,5.98511310466901,16.3410307212467,13.6640023935535,10.6847183226205,6.16869686165645,11.0181848507436,6.32860430671611,10.5605503673319,10.5243598797281,13.5736308552429,19.5768313899773,11.0764110229106,7.44647508887008,16.8781720377498,17.601469348583,9.68852706115178,12.0950702659291,8.67411156631779,15.1873523440931,10.1224068143402,7.48422815990188,10.1406019330073,10.6966440556768,12.0665270718321,12.3646289838006,19.3878170833401,7.19965135076554,10.9212848888151,5.08767156617597,9.29694188163176,14.5983434878558,12.8625993437126,8.63710487892622,15.5770537729317,10.0725017434269,13.1564132545297,5.68170459914572,6.04067608436717,9.67434253694171,9.7638239076258,9.68311827354523,15.9641496422813,9.57847860064025
"gene_3",50.8958382563342,50.8168998325564,44.2515710320786,51.2426393444009,63.5736840369249,43.3437451012362,51.1466983379439,40.0795452695648,62.6484552476832,47.1154070979943,43.0583362693625,56.9083655589629,39.2352247903814,43.6367176199398,40.3763228264094,40.2347749364093,52.2597317884928,34.2998068998674,44.0968480986813,55.6752585891126,59.5383961814288,39.7903435525061,52.8059913920101,54.6245973405204,56.6625398024716,62.6080499584547,37.579469020806,57.5366978980759,50.3472932755728,51.940523094528,51.8793214050923,55.1761617167754,31.9249211757084,39.7141797510818,44.1286216564131,50.49308432488,26.492853752334,32.5425786063676,66.3908233313757,34.3228182971094,38.8315613327656,61.8583456563624,43.2275553482318,43.7617630906319,41.9176176888931,55.8750064609789,43.8187713630685,40.9029791372668,68.2163513576977,54.7542573749049,51.3464544332434,61.5905594143269,52.1759942045759,50.4573100293307,47.0559687264801,51.2663938550468,65.3856395943394,24.7211023862415,48.738764381339,58.000123312583
"gene_4",50.9522208918279,56.4003047645625,53.4678035786555,49.8179078881983,76.0720492870603,50.557937473794,60.1700568378852,55.2696023956994,60.2836472848082,66.498873444545,44.5726534384351,55.5046656698924,40.7933413335421,52.6750739808431,47.9896845662512,44.5515082510669,52.3895454447187,36.0381650751089,61.8269638046997,66.6621873016411,63.2318596069321,39.95510057325,59.4152928997666,49.0597958259422,61.0557607581151,64.8469566140225,52.1745560525901,78.0752063126842,57.8096469054965,50.6159519152731,69.1999034847919,73.0455351187266,41.4639856538294,51.6505293023601,48.5294466369098,65.3563295672652,37.582659618154,38.0065768158055,66.2869334072344,45.0343115991194,50.8932312414081,68.4654283512783,65.2058087752245,44.954477015518,51.352194516263,45.7592398102139,49.6196483566221,56.5291341077736,73.8335089855532,55.3475891998389,66.6796079342595,63.1246247433295,63.1232801171659,44.8254695813245,43.9560323547675,55.5048927201951,64.7204020892695,35.4046942658208,65.1796472853475,59.6677267624809
"gene_5",1911.79734126603,2777.8508607126,3294.77160079011,1730.1935078299,4569.17504436153,2838.98868311808,3455.52425815309,4826.39309839258,2037.66050671957,6173.89343410331,1826.72832204048,1944.15027123405,1691.26381896172,3237.8383527568,2831.65987166034,2180.81765771329,1972.8634686293,1536.05579665109,5640.57848353052,4010.54422270654,2772.63420011518,1511.17959529251,3033.87899730839,1382.46682317174,2781.50008390664,2661.6422992841,4638.33362128747,6534.28247220442,3114.12588904287,1768.91011167911,5535.04245158365,5727.78208775164,3091.49408744559,3864.76444444672,2332.99001185855,4829.10719256219,3536.34699542556,2141.2513585641,2469.70095479986,3449.03707374326,3886.27907151406,3347.59490132647,7214.27370901139,1805.45518625964,3281.82096008453,1010.87821911338,2576.80990183072,4965.06131365214,3403.36342449334,2130.37312923883,4969.76384670313,2519.95091484947,3902.89537974203,1227.32554967035,1373.92518326844,2560.5788499305,2356.87835501629,3416.11975931623,5249.2623606855,2405.58900276001
"gene_6",455.665629656209,467.667334359101,416.592692073902,455.193359926205,596.944817128998,404.224175677411,478.081309531463,390.875357388197,554.986161879401,462.352365180848,388.957881978286,505.957852751164,354.83749611462,410.700619299524,378.444172081149,370.049654052191,468.048158418279,311.073147160491,431.964568200309,522.866791053032,541.520423471405,356.527143580712,487.752182292448,475.071967541354,517.361844524911,565.642198295012,367.157743989251,558.716961058284,467.5684843161,461.684295796494,501.475024013833,532.271600027391,306.403908717383,381.300277547119,405.120185869682,484.171893651166,260.332579623407,303.593935917238,593.966480954466,330.314701716376,373.59422340414,568.861524412509,431.801007078725,394.502545378709,396.079098152309,474.114945101927,405.432341393635,399.139982348739,623.596347171146,491.47765847478,492.787026068007,554.886005323949,491.362471942031,437.552311799363,413.565770279526,468.687638359722,583.621948952926,243.540921540029,471.444298731292,523.061615851354
"gene_7",15.735300754093,16.908379190651,15.642123519178,15.5153023130146,22.3173094694029,14.941572770287,17.7387308466093,15.5657423645756,18.8303881439734,18.6034927765925,13.6332225827164,17.2703643892716,12.4615466019146,15.4144021409784,14.1060981512097,13.3651650191988,16.1727865428942,10.9757339290857,17.3295495204657,19.5532383161705,19.1983294193462,12.328381724144,17.7422508115168,15.6316805061195,18.4604947550301,19.8311641271453,14.6654300999459,22.0907225349933,17.1622999847516,15.7531193933926,19.6765257419857,20.8150489381319,11.880749899389,14.7937530810724,14.5872596882487,18.7451094930235,10.4986246238628,11.2281754788247,20.4867934673709,12.8660260600062,14.5445613381845,20.5417431677221,17.8960170148997,13.7804139640791,14.9635938451906,14.9724478615562,14.7898751986548,15.9104078799258,22.2953075998015,17.0451910908244,19.1065696089801,19.3630626156653,18.4600615332235,14.327421179585,13.8479883818788,16.7591818082865,20.0525546116928,9.86315587763502,18.5195651853909,18.2829718045603
"gene_8",205.281981812407,226.556735748491,214.25138989585,200.881686729277,304.914474902731,202.797245797013,241.293926115654,220.628572644165,243.154988688725,265.276444259552,179.406025344268,223.791703545411,164.173459206597,211.080591515444,192.391220091673,178.972846993791,211.064470390359,144.992271431761,246.686526796039,267.192773794347,254.321735602917,160.961512208262,238.573587280188,198.277509298649,245.466745208538,261.006290989368,208.232844472544,311.810229817079,231.990556317465,204.085730348476,276.501715020853,291.931071343335,165.804823496658,206.530373120584,194.991609049513,261.370532141555,149.902276996315,152.445907283344,267.084775701078,180.028868578317,203.457007459782,275.043561450042,259.619741046079,180.98294046491,205.691932125013,185.431132713884,199.203813076505,225.642151240938,296.799880455931,222.928328669035,266.637263895783,254.151197263346,252.932622226161,181.22128803089,177.449128114279,223.119552225836,260.838030070034,141.176464506592,260.418513234147,240.207154158728
"gene_9",5.83838427753271,4.73958631814373,3.48047651077754,6.23417407280165,5.09855163085969,3.65879513734118,4.24429179643387,2.4180049571025,7.78066496432062,2.71303710317293,4.6186146103133,6.87884647456421,4.17171270509377,3.43863373125628,3.28222673120266,3.77020854688096,5.97833795089785,3.57095484996642,2.57324497646929,4.45954715244613,6.06629603478617,4.53682584591366,4.79173789294572,7.79101470711421,5.60786742944648,6.70790149221069,2.23653977496944,3.58522016030495,4.38641796481126,6.28916281588551,3.34601601088191,3.61280600479145,2.17209737906952,2.69473008415084,4.19232902344121,3.45909109288151,1.5100530954687,2.7401371798767,7.65681241723552,2.28804580471168,2.59442209233173,5.80148188513628,2.17829089988085,4.76691405772251,3.20678468478795,9.59043467584661,3.92549990072074,2.45683178322066,6.69127221964524,6.16028582232117,3.49443986275616,6.73984829131366,4.0932357821255,7.35587513765437,6.20263468533592,5.02556802619868,7.67306786451424,1.3824064414095,3.12714695363674,6.29944683157925
