"gene","baseMean","dispGeneEst","dispFit","dispMAP","dispersion","dispOutlier"
"gene_0",1707.49472231155,0.060926783190532,0.0531478366377631,0.0626558242011067,0.0626558242011067,FALSE
"gene_1",53.8795466519464,0.185039834534145,0.142998006425953,0.178677836137978,0.178677836137978,FALSE
"gene_2",10.5281125847031,0.808496600349546,0.525027392769492,0.753657186199887,0.808496600349546,TRUE
"gene_3",46.9552720186148,0.144004195403978,0.156679507432502,0.147422059640982,0.147422059640982,FALSE
"gene_4",53.3970284217906,0.118172253639135,0.143836385558533,0.121924186418134,0.121924186418134,FALSE
"gene_5",3085.61893996194,0.0470945701735092,0.0518402982180772,0.0476473946278495,0.0476473946278495,FALSE
"gene_6",433.936334125089,0.0604825147222173,0.0617399743784049,0.0604770584353442,0.0604770584353442,FALSE
"gene_7",15.8298245039861,0.345926778474234,0.366005374643755,0.349102670035911,0.349102670035911,FALSE
"gene_8",214.261339536581,0.0988957880220907,0.0735507535251228,0.0948240819428145,0.0948240819428145,FALSE
"gene_9",4.41765086028177,1.24124155703089,1.18177707889933,1.22875380514085,1.22875380514085,FALSE
"gene_10",336.847627857604,0.0568975987845399,0.0650602715898899,0.0561639002431229,0.0561639002431229,FALSE
"gene_11",1566.23348172645,0.0488421367061578,0.0534118797833775,0.0493799219130798,0.0493799219130798,FALSE
"gene_12",561.561905892823,0.0497506380416191,0.0591219010798756,0.0524521176328423,0.0524521176328423,FALSE
"gene_13",292.652607831503,0.064263292944861,0.0673013404390701,0.0647161698915345,0.0647161698915345,FALSE
"gene_14",1495.7472842859,0.0503813463515912,0.0535622829953516,0.0507669340376536,0.0507669340376536,FALSE
"gene_15",76.4757392633338,0.101776401014386,0.11558507958556,0.103708347139983,0.103708347139983,FALSE
"gene_16",5.92838593906767,1.45158691667605,0.893421597547293,1.33363775852873,1.45158691667605,TRUE
"gene_17",26.9725107503655,0.224368132896955,0.235550538799967,0.223974828986093,0.223974828986093,FALSE
"gene_18",596.700161712419,0.0518677060408371,0.0585977045264051,0.0526752726521206,0.0526752726521206,FALSE
"gene_19",21.3885213112966,0.308767397772818,0.283935478962356,0.304784254346886,0.304784254346886,FALSE
"gene_20",402.860599260253,0.0574248495679011,0.0626285785607278,0.0580685311189405,0.0580685311189405,FALSE
"gene_21",202.575805025268,0.0561841857248509,0.0748965672372511,0.0585379116876762,0.0585379116876762,FALSE
"gene_22",121.758053636292,0.0894770227523706,0.0912756375776092,0.090462758529632,0.090462758529632,FALSE
"gene_23",5088.62071781853,0.0621711115494987,0.0512026124608621,0.0604391618331265,0.0604391618331265,FALSE
