"gene","baseMean","dispGeneEst","dispFit","dispMAP","dispersion","dispOutlier"
"gene_0",76.2545858248427,0.103735957401392,0.117149700215702,0.105691307650041,0.105691307650041,FALSE
"gene_1",5251.51047639347,0.0446401662117882,0.0513620480175838,0.0424165608396746,0.0424165608396746,FALSE
"gene_2",412.921437835598,0.0442256958239623,0.0627207794795962,0.0463996759471479,0.0463996759471479,FALSE
"gene_3",5.00820440484389,1.00581410750094,1.06683028919404,1.01798210286032,1.01798210286032,FALSE
"gene_4",20.5696844392345,0.380555230029102,0.297869868071587,0.366357225947176,0.366357225947176,FALSE
"gene_5",58.3363342484964,0.140430034725946,0.137654394104066,0.140006363747015,0.140006363747015,FALSE
"gene_6",34.0027974233281,0.218033385345196,0.20010177322025,0.215287787355061,0.215287787355061,FALSE
"gene_7",1166.95035450138,0.0646010648423472,0.0547549509777503,0.0639873844006725,0.0639873844006725,FALSE
"gene_8",43.3262688033616,0.173854489638257,0.167885561830048,0.172899111792734,0.172899111792734,FALSE
"gene_9",265.777923425788,0.0731125425391348,0.0695460135806604,0.0726167004963683,0.0726167004963683,FALSE
"gene_10",4832.85342057321,0.0695053077028984,0.0514460197895343,0.0653523271580591,0.0653523271580591,FALSE
"gene_11",15.7461990687255,0.274824833129784,0.373678797045088,0.289557938277349,0.289557938277349,FALSE
"gene_12",1240.54951057514,0.0731760370980575,0.0544961480919354,0.0674523842298705,0.0674523842298705,FALSE
"gene_13",20.7186630917207,0.191521734136451,0.296090370308725,0.207419849212577,0.207419849212577,FALSE
"gene_14",5453.85814531748,0.059811870466231,0.0513260836114128,0.061950748869407,0.061950748869407,FALSE
"gene_15",750.711814451358,0.0721588626319458,0.0571736365879053,0.0700820213653292,0.0700820213653292,FALSE
"gene_16",1946.33338639306,0.0485296585856894,0.0530081473066529,0.0517810489211298,0.0517810489211298,FALSE
"gene_17",107.001316562495,0.0897030137129733,0.0979671378506872,0.0908755487388995,0.0908755487388995,FALSE
"gene_18",3.55615802817489,1.26259890426289,1.48186092138618,1.30770252970664,1.30770252970664,FALSE
"gene_19",275.91695756335,0.0883280473925426,0.0688421928557986,0.0855083959908155,0.0855083959908155,FALSE
"gene_20",71.4728783577986,0.0965350224704228,0.121615903913253,0.100056172334519,0.100056172334519,FALSE
"gene_21",1893.52703779569,0.0491484391436143,0.0530810863658584,0.0496264824464654,0.0496264824464654,FALSE
"gene_22",258.738040566802,0.0564093313167792,0.0700671470978282,0.058178661190148,0.058178661190148,FALSE
"gene_23",215.80664641363,0.0575509045869086,0.0739810734856546,0.0596619846027185,0.0596619846027185,FALSE
"gene_24",1947.26411723318,0.0587726103630445,0.0530068972066004,0.0547111638066283,0.0547111638066283,FALSE
"gene_25",36.8602310358262,0.140607602490889,0.18849621030766,0.147554504988285,0.147554504988285,FALSE
"gene_26",4604.53862242223,0.0404101910418985,0.0514982482326162,0.0431068909646481,0.0431068909646481,FALSE
"gene_27",36.0065854032325,0.328560687120788,0.191770374042221,0.304898643753829,0.328560687120788,TRUE
"gene_28",1031.61903691329,0.0635850074003257,0.0553272056461121,0.0624919128371327,0.0624919128371327,FALSE
"gene_29",171.065368442421,0.0973103366302672,0.080150492022756,0.0948337891891523,0.0948337891891523,FALSE
"gene_30",5170.16877777592,0.0498267500471878,0.051377298621526,0.051244372304825,0.051244372304825,FALSE
"gene_31",70.2924123340033,0.119726072007697,0.122812001278113,0.122104483281606,0.122104483281606,FALSE
"gene_32",61.1074121706707,0.179218678206297,0.133697280916508,0.173987339471514,0.173987339471514,FALSE
"gene_33",39.4198549829022,0.182307712576029,0.179528824571374,0.182912409772596,0.182912409772596,FALSE
"gene_34",74.1060908388537,0.136386801213365,0.119085129177919,0.13376486973356,0.13376486973356,FALSE
"gene_35",452.746494368756,0.0526151596684602,0.0616363616837339,0.053732771073849,0.053732771073849,FALSE
"gene_36",45.7324940763464,0.185638346653773,0.161703649104903,0.181964935241768,0.181964935241768,FALSE
"gene_37",538.285379358834,0.0802345393763517,0.0598496327638925,0.0773329515816338,0.0773329515816338,FALSE
"gene_38",1118.91802507469,0.058864076234576,0.0549422112976358,0.0595182864582448,0.0595182864582448,FALSE
